,age,marital,education,default,balance,loan,day,month,duration,campaign,pdays,previous,job,housing
2192,46,1,2,0,1429,0,14,5,91,1,-1,0,8,1
2193,66,1,2,0,206,0,9,2,479,1,-1,0,10,0
2194,36,1,1,0,-73,1,18,5,15,8,-1,0,8,1
2195,51,1,1,1,-2082,1,28,7,123,6,-1,0,6,0
2196,40,2,1,0,-81,1,23,7,186,1,-1,0,12,0
2197,36,1,3,0,860,0,20,5,294,15,-1,0,4,1
2198,45,1,3,0,-206,0,6,5,337,2,-1,0,4,1
2199,39,1,3,0,763,0,11,5,877,7,300,2,4,1
2200,40,1,2,0,177,1,21,7,742,4,-1,0,8,1
2201,48,2,3,0,507,0,9,4,528,1,-1,0,4,1
2202,48,2,3,0,108,0,27,5,89,2,-1,0,4,1
2203,36,1,3,0,9269,1,19,11,107,2,-1,0,4,1
2204,42,1,1,0,-1310,1,28,5,162,1,-1,0,11,1
2205,78,2,2,0,229,0,22,10,97,1,-1,0,10,0
2206,56,1,2,0,828,0,14,5,214,1,349,1,8,1
2207,50,2,3,0,100,1,13,5,157,1,299,3,4,1
2208,55,1,3,0,383,0,6,5,343,3,-1,0,3,0
2209,74,1,1,0,921,0,17,4,394,2,-1,0,10,0
2210,46,3,3,0,593,0,29,1,190,3,-1,0,4,1
2211,26,3,2,0,3342,0,4,6,329,4,-1,0,8,1
2212,30,3,3,0,901,1,16,5,601,1,-1,0,9,1
2213,25,3,1,0,2157,0,21,7,339,1,-1,0,11,1
2214,37,2,1,0,79,0,21,7,191,1,-1,0,11,0
2215,50,1,2,0,2142,0,29,1,309,2,224,1,8,1
2216,43,1,1,0,10910,0,15,5,66,2,-1,0,8,1
2217,39,2,1,0,282,0,17,7,243,1,-1,0,12,1
2218,46,1,2,0,91,0,6,5,29,1,356,2,8,1
2219,33,3,1,0,-56,1,10,7,119,5,-1,0,12,0
2220,32,3,1,0,811,0,14,5,563,1,-1,0,8,1
2221,39,1,3,0,14,0,28,1,114,2,-1,0,11,0
2222,57,1,1,0,107,0,14,7,85,2,-1,0,10,0
2223,60,1,1,0,3735,0,22,12,190,1,188,9,1,0
2224,28,1,1,0,0,0,5,5,335,2,281,8,12,1
2225,58,1,2,0,3401,0,3,2,84,3,265,2,10,1
2226,40,1,1,0,257,0,16,5,731,4,-1,0,11,1
2227,32,3,1,0,228,0,5,2,176,1,288,3,8,0
2228,31,3,2,0,26965,0,21,4,654,2,-1,0,5,0
2229,42,3,1,0,30,0,4,2,98,1,266,3,1,1
2230,58,1,2,0,76,0,18,5,54,4,-1,0,4,1
2231,28,3,3,0,224,0,2,2,97,3,-1,0,4,1
2232,41,1,3,0,171,0,19,11,209,1,191,4,6,1
2233,30,3,1,0,315,0,23,6,1407,1,-1,0,8,0
2234,27,3,3,0,73,0,29,1,242,1,-1,0,1,0
2235,59,1,2,0,0,0,18,11,167,2,-1,0,8,0
2236,47,1,1,0,3676,0,18,10,567,1,95,3,1,0
2237,32,1,1,0,180,0,15,5,45,2,-1,0,12,1
2238,48,1,1,0,1526,0,6,8,273,2,-1,0,11,0
2239,42,1,1,0,214,0,28,5,21,24,-1,0,1,1
2240,30,1,1,0,0,0,12,5,756,3,-1,0,4,1
2241,42,1,3,0,372,0,3,8,654,2,-1,0,4,1
2242,34,3,1,0,105,0,7,5,146,2,171,3,11,1
2243,33,1,1,0,353,0,19,11,107,2,-1,0,1,1
2244,24,1,1,0,9,0,27,5,292,7,-1,0,8,1
2245,50,1,1,0,665,0,17,11,238,1,-1,0,6,0
2246,52,1,1,0,60,1,26,8,196,2,-1,0,8,0
2247,43,1,2,0,8167,0,19,5,114,2,-1,0,4,1
2248,69,1,2,0,579,0,14,8,230,1,-1,0,10,0
2249,30,3,3,0,-218,0,27,8,13,15,-1,0,4,1
2250,34,1,1,0,518,0,11,5,206,1,-1,0,8,1
2251,27,3,1,0,5,0,19,5,205,3,-1,0,8,1
2252,53,1,3,0,12,0,27,8,345,10,-1,0,4,0
2253,37,1,1,0,196,0,5,6,66,3,-1,0,8,1
2254,66,3,3,0,6483,0,13,8,275,1,-1,0,4,0
2255,51,1,1,0,143,0,16,5,627,1,-1,0,11,1
2256,47,1,1,0,1934,1,14,5,225,1,364,1,1,0
2257,52,1,1,0,395,0,15,5,391,3,-1,0,1,1
2258,60,1,2,0,55,0,4,6,207,1,-1,0,10,0
2259,38,1,3,0,6704,0,21,5,205,2,-1,0,6,1
2260,49,3,1,0,133,0,11,6,319,6,-1,0,12,0
2261,49,1,3,0,87,0,29,1,165,1,-1,0,4,0
2262,46,1,1,0,120,0,14,5,20,11,-1,0,1,1
2263,37,1,2,0,22856,0,2,7,154,1,388,1,4,0
2264,44,3,1,0,33,0,13,5,195,3,351,10,11,1
2265,42,1,1,0,473,0,7,7,216,5,-1,0,11,1
2266,35,1,3,0,2682,0,9,7,156,1,-1,0,4,1
2267,35,3,1,0,2,0,11,8,239,4,-1,0,11,0
2268,39,1,1,0,1072,0,27,5,1168,2,-1,0,4,1
2269,48,1,1,0,427,0,14,5,201,1,-1,0,11,0
2270,26,1,3,0,479,0,9,2,133,3,-1,0,9,1
2271,29,3,1,0,103,0,19,5,314,1,-1,0,11,0
2272,27,1,1,1,-517,0,14,7,172,3,-1,0,1,1
2273,29,3,1,0,-194,0,7,5,127,1,-1,0,1,1
2274,43,1,1,0,0,1,8,5,9,2,172,5,11,0
2275,38,3,3,0,1704,0,1,9,222,1,-1,0,4,0
2276,45,3,1,0,0,0,8,5,38,1,-1,0,1,1
2277,43,2,3,0,99,0,29,1,24,3,-1,0,4,0
2278,36,1,3,0,6,0,30,10,246,1,-1,0,6,0
2279,44,1,1,0,313,0,6,8,211,4,-1,0,9,0
2280,44,1,3,0,1242,0,6,8,384,6,-1,0,4,1
2281,36,1,3,0,3057,0,16,6,2769,4,-1,0,6,0
2282,31,3,1,0,391,0,13,8,336,2,-1,0,11,0
2283,39,1,2,0,1506,0,11,5,299,2,-1,0,8,1
2284,31,3,1,0,1882,0,7,5,529,2,-1,0,8,0
2285,31,1,1,0,360,1,29,1,89,1,241,1,8,1
2286,58,2,3,0,1573,1,17,11,279,1,-1,0,4,1
2287,39,1,2,0,52,0,13,8,69,1,-1,0,8,0
2288,37,1,3,0,547,1,21,5,143,1,-1,0,4,1
2289,36,2,3,0,119,0,23,7,127,8,-1,0,11,0
2290,28,3,3,0,3238,0,19,5,7,1,-1,0,4,1
2291,49,3,3,0,588,0,28,8,70,9,-1,0,4,0
2292,42,3,1,0,9720,0,5,8,81,2,-1,0,4,0
2293,49,1,1,0,2039,0,18,11,283,2,-1,0,8,1
2294,42,3,1,0,1022,0,5,5,146,2,-1,0,1,1
2295,31,1,1,0,0,1,18,11,79,3,-1,0,1,1
2296,53,1,2,0,104,1,5,6,701,1,-1,0,5,0
2297,31,3,1,0,433,0,11,8,1504,2,-1,0,11,0
2298,25,3,1,0,64,0,21,7,71,11,-1,0,12,0
2299,58,1,3,0,744,0,28,1,38,1,-1,0,3,0
2300,31,3,1,0,1094,0,12,6,93,8,-1,0,11,1
2301,50,1,1,0,806,1,7,5,141,8,297,2,6,1
2302,22,3,3,0,691,0,19,8,338,1,-1,0,7,0
2303,29,3,1,0,1070,0,19,5,30,1,357,1,1,1
2304,34,1,2,0,712,0,2,6,326,3,-1,0,9,1
2305,45,1,1,0,1477,0,8,7,355,1,-1,0,11,1
2306,36,2,3,0,1174,0,18,11,192,2,-1,0,11,1
2307,32,3,1,0,-84,0,11,5,426,1,-1,0,8,1
2308,38,1,1,0,157,1,15,5,57,11,366,1,6,0
2309,29,2,3,0,415,1,28,5,449,4,-1,0,4,1
2310,33,3,1,0,706,0,7,4,329,1,322,1,8,1
2311,60,1,2,0,517,0,12,6,1178,3,-1,0,5,0
2312,37,1,3,0,0,0,3,6,247,13,-1,0,4,1
2313,49,1,3,0,523,0,3,3,152,2,-1,0,11,1
2314,54,1,3,0,384,0,12,5,30,7,-1,0,4,1
2315,45,1,1,0,118,0,7,5,208,2,-1,0,11,1
2316,54,1,2,0,2281,0,20,6,158,1,-1,0,8,1
2317,43,2,1,0,738,0,21,11,585,4,191,4,1,1
2318,49,1,1,0,400,0,21,8,151,3,-1,0,12,0
2319,37,1,2,0,3953,0,6,4,610,2,138,1,4,1
2320,43,1,2,0,757,0,9,5,315,4,-1,0,8,1
2321,32,3,2,1,-849,1,4,2,204,1,-1,0,6,1
2322,32,1,3,0,138,0,20,8,94,4,-1,0,4,0
2323,35,1,1,0,2971,0,4,5,429,4,164,2,6,0
2324,22,3,1,0,333,1,12,11,129,1,-1,0,11,0
2325,40,3,1,0,-1,0,7,7,173,1,-1,0,1,0
2326,83,2,2,0,0,0,31,5,664,1,77,3,10,0
2327,54,1,1,0,0,0,19,6,220,1,-1,0,12,0
2328,35,1,1,0,724,0,14,7,287,2,415,1,4,1
2329,47,1,1,0,-9,0,14,8,457,2,-1,0,11,0
2330,53,1,1,0,6095,1,14,5,410,5,-1,0,10,1
2331,31,1,2,0,2,1,10,7,112,1,-1,0,8,1
2332,67,1,2,0,2301,0,16,4,124,1,-1,0,10,0
2333,27,1,3,0,802,0,22,9,569,1,-1,0,4,0
2334,32,3,1,0,1721,0,21,5,650,2,-1,0,8,1
2335,38,3,3,0,0,0,6,2,39,2,-1,0,3,0
2336,58,1,1,0,0,1,14,4,101,5,-1,0,8,0
2337,31,1,1,0,24,0,19,11,631,1,-1,0,3,1
2338,60,1,1,0,262,0,18,8,393,4,-1,0,10,0
2339,28,3,3,0,0,0,4,6,205,6,-1,0,11,1
2340,30,3,3,0,699,0,11,8,213,4,-1,0,11,1
2341,46,1,2,0,258,0,27,5,217,1,-1,0,8,1
2342,25,3,1,0,304,0,26,5,226,2,-1,0,7,0
2343,57,1,1,0,11494,0,19,11,198,1,-1,0,9,0
2344,36,3,1,0,174,0,7,5,223,2,-1,0,12,1
2345,41,1,1,0,429,0,13,5,244,1,-1,0,8,1
2346,49,1,1,0,381,0,5,8,504,2,-1,0,1,0
2347,58,1,1,0,235,0,27,8,88,4,-1,0,10,0
2348,43,1,2,0,-88,1,17,4,313,1,147,2,12,1
2349,41,1,3,0,1536,0,4,5,54,2,-1,0,1,0
2350,36,1,1,0,3064,0,11,5,1143,4,-1,0,12,1
2351,26,3,1,0,7,0,22,7,188,2,-1,0,11,1
2352,34,1,1,0,-563,0,26,5,252,1,-1,0,8,1
2353,51,1,3,0,2007,0,16,6,1021,1,-1,0,9,0
2354,42,1,1,0,2416,0,20,5,138,4,-1,0,4,1
2355,36,2,3,0,5195,0,2,6,55,25,-1,0,4,1
2356,27,3,1,0,842,0,30,7,273,1,91,1,11,0
2357,32,3,3,0,0,0,21,11,9,6,-1,0,4,0
2358,51,1,3,0,-15,0,25,7,212,2,-1,0,4,0
2359,44,2,1,0,-329,0,7,5,171,1,-1,0,11,1
2360,37,2,3,0,896,1,14,8,343,2,-1,0,4,0
2361,48,3,3,0,-551,0,11,5,168,2,-1,0,11,1
2362,24,1,1,0,0,0,28,5,94,1,-1,0,8,0
2363,32,1,1,1,-220,1,25,7,123,2,-1,0,12,1
2364,42,1,2,0,-679,1,6,5,159,1,343,2,4,1
2365,26,1,1,0,18,1,5,5,138,1,-1,0,11,1
2366,35,3,1,0,450,0,13,5,63,1,-1,0,11,1
2367,36,3,3,0,260,0,7,5,49,1,-1,0,4,1
2368,35,1,3,0,11219,0,12,8,699,2,79,1,5,0
2369,34,3,3,0,5086,0,25,5,213,4,-1,0,4,0
2370,39,3,1,0,4143,1,2,6,21,1,-1,0,8,1
2371,24,3,1,0,822,0,27,10,184,1,91,2,7,0
2372,36,1,1,0,1746,0,26,5,99,1,-1,0,12,1
2373,38,1,3,0,-70,0,30,1,140,1,2,3,4,1
2374,57,2,1,0,-331,0,6,5,531,1,-1,0,10,1
2375,31,3,2,0,864,0,14,5,113,2,-1,0,8,1
2376,50,1,3,0,-94,1,25,6,75,1,-1,0,4,0
2377,53,1,1,0,4968,0,6,5,109,1,87,2,10,0
2378,34,1,2,0,2929,0,14,8,518,2,-1,0,5,0
2379,46,2,3,0,134,0,19,8,134,2,-1,0,4,0
2380,36,1,3,0,428,0,28,5,121,1,-1,0,4,0
2381,46,3,3,0,334,0,4,5,36,6,90,2,4,1
2382,48,1,3,0,6613,0,17,6,159,3,-1,0,4,0
2383,57,1,2,0,93,0,17,4,137,1,-1,0,8,1
2384,32,1,1,0,4885,1,18,11,400,2,-1,0,12,1
2385,44,1,3,0,0,0,9,7,300,1,-1,0,6,1
2386,52,1,1,0,428,0,30,5,153,1,-1,0,4,1
2387,33,2,1,0,991,0,27,5,148,1,-1,0,12,1
2388,42,1,1,1,-34,0,5,2,176,1,-1,0,4,0
2389,38,2,1,0,0,0,11,5,580,1,173,1,8,1
2390,38,1,1,0,-314,0,28,5,66,2,-1,0,12,1
2391,40,3,3,0,1361,0,29,1,1473,1,-1,0,4,0
2392,29,3,3,0,1026,0,12,11,226,1,92,1,4,0
2393,40,2,1,0,1959,0,30,5,177,1,-1,0,12,1
2394,36,2,1,0,666,1,3,4,190,1,133,1,11,1
2395,48,1,1,0,8,1,7,7,46,1,-1,0,1,0
2396,38,3,3,0,807,0,27,2,74,2,-1,0,7,0
2397,45,1,1,0,784,1,3,6,34,1,-1,0,8,1
2398,50,1,3,0,2881,0,5,8,510,2,2,5,4,0
2399,80,1,2,0,6483,0,19,10,123,1,-1,0,4,0
2400,47,1,1,0,1990,1,25,8,108,4,-1,0,11,1
2401,37,3,3,0,815,0,7,5,77,1,-1,0,4,1
2402,26,3,1,0,592,1,27,5,174,1,-1,0,8,1
2403,33,3,1,0,8004,0,19,11,414,3,-1,0,4,0
2404,48,1,1,0,741,0,16,4,227,1,-1,0,8,1
2405,24,3,3,0,172,0,3,7,67,2,-1,0,4,0
2406,59,1,1,0,2381,0,30,4,173,2,-1,0,1,0
2407,36,3,1,0,35,0,3,6,435,3,-1,0,8,1
2408,40,1,2,0,0,0,11,7,271,2,-1,0,6,1
2409,37,2,2,0,511,0,11,5,42,1,-1,0,8,1
2410,49,1,1,0,66,1,21,11,59,4,-1,0,12,1
2411,52,2,2,0,1758,0,15,5,41,1,-1,0,8,1
2412,43,1,1,0,132,0,19,8,574,1,84,3,1,0
2413,51,2,2,0,37,0,13,5,341,1,-1,0,8,1
2414,47,1,3,0,4543,0,14,5,162,1,-1,0,9,1
2415,49,2,2,0,198,0,13,5,205,3,-1,0,5,1
2416,27,3,1,0,23,0,26,2,590,2,-1,0,8,0
2417,49,1,3,0,377,0,22,5,158,1,59,2,3,0
2418,45,1,1,0,49,0,29,7,65,2,-1,0,11,0
2419,31,3,1,0,864,0,6,5,100,1,-1,0,12,1
2420,49,1,1,0,321,0,9,6,135,3,-1,0,4,0
2421,38,3,3,0,0,0,17,11,213,2,-1,0,4,1
2422,50,2,3,0,1790,1,6,2,748,3,-1,0,6,0
2423,29,3,1,0,-287,0,18,5,196,1,-1,0,12,1
2424,32,3,3,0,360,0,19,11,164,2,-1,0,11,0
2425,34,1,1,0,1007,0,21,7,240,2,-1,0,4,1
2426,43,1,1,0,-26,0,16,5,343,1,-1,0,4,1
2427,41,1,2,0,-516,1,8,7,554,3,-1,0,8,0
2428,33,3,3,0,2155,0,17,11,295,1,-1,0,9,0
2429,40,1,1,0,1416,0,14,5,210,2,-1,0,6,1
2430,51,1,2,0,1550,0,20,6,12,5,-1,0,11,0
2431,39,1,1,0,1439,0,28,7,73,6,-1,0,8,1
2432,59,1,2,0,0,0,30,1,3025,2,-1,0,3,0
2433,33,1,1,0,625,0,28,5,410,1,-1,0,8,1
2434,31,1,1,0,0,0,5,5,143,1,-1,0,8,1
2435,43,1,3,0,291,0,9,5,150,2,-1,0,4,1
2436,58,1,2,0,65,0,27,6,162,1,-1,0,12,0
2437,31,1,3,0,2395,0,27,4,218,1,-1,0,4,0
2438,75,2,1,0,1341,0,18,12,415,7,-1,0,10,0
2439,32,1,1,0,34,0,5,5,321,2,-1,0,8,1
2440,25,3,2,0,-221,0,23,5,250,1,-1,0,8,1
2441,34,3,3,0,876,0,17,11,145,2,-1,0,9,1
2442,32,1,1,0,950,1,20,4,219,4,-1,0,8,1
2443,35,1,3,0,1265,0,15,5,326,5,179,4,5,1
2444,45,3,3,0,0,0,18,11,139,2,-1,0,11,1
2445,30,3,2,0,79,0,15,5,317,1,-1,0,12,1
2446,30,3,1,0,75,0,16,5,123,1,-1,0,8,1
2447,31,3,1,0,373,0,22,8,346,5,-1,0,11,0
2448,26,1,3,0,265,0,30,1,650,2,-1,0,4,0
2449,62,2,3,0,0,0,13,11,227,2,-1,0,10,0
2450,45,1,1,0,-547,0,3,6,214,2,-1,0,1,1
2451,33,1,1,0,640,0,3,2,439,3,-1,0,8,1
2452,31,1,1,0,3,0,28,7,37,12,-1,0,1,1
2453,30,3,3,0,305,0,30,4,633,1,85,2,1,0
2454,28,3,1,0,56,0,23,5,66,1,-1,0,8,1
2455,41,1,2,0,4,0,23,7,74,5,-1,0,8,0
2456,36,1,3,0,1582,0,3,2,26,2,197,1,4,0
2457,27,3,1,0,15,1,21,7,177,1,-1,0,1,0
2458,64,2,3,0,890,0,3,7,531,3,-1,0,10,0
2459,38,1,3,0,7124,0,16,6,301,6,-1,0,4,0
2460,43,1,2,0,2519,0,16,4,257,2,146,9,8,1
2461,35,3,3,0,470,0,25,7,743,13,-1,0,11,1
2462,35,1,1,0,407,0,20,4,12,6,-1,0,8,1
2463,41,1,3,0,13,0,5,6,189,2,-1,0,11,0
2464,43,3,3,0,0,0,19,6,147,1,-1,0,9,0
2465,34,3,1,0,60,0,7,8,274,2,-1,0,11,0
2466,56,1,1,0,16873,0,7,10,223,1,-1,0,1,0
2467,39,3,3,0,1043,0,18,8,195,10,-1,0,11,0
2468,27,3,1,0,619,0,20,4,16,5,322,4,1,1
2469,55,1,1,0,168,0,19,8,79,2,-1,0,10,0
2470,49,1,2,0,371,0,31,7,18,44,-1,0,8,1
2471,46,1,1,0,499,0,31,7,37,10,-1,0,11,1
2472,34,3,1,0,2729,0,6,4,945,1,139,1,11,1
2473,30,1,3,0,151,0,19,8,82,4,-1,0,4,0
2474,39,1,1,0,4722,0,17,6,483,1,-1,0,9,1
2475,39,1,3,0,2763,0,2,6,526,2,-1,0,4,1
2476,39,1,3,0,1161,0,9,4,236,1,336,1,11,1
2477,33,1,1,0,359,0,20,4,210,1,242,1,11,1
2478,46,1,2,0,0,0,2,2,161,1,-1,0,5,0
2479,57,1,2,0,0,0,5,6,58,8,-1,0,11,0
2480,47,1,1,0,1121,0,20,6,454,6,-1,0,9,0
2481,32,3,1,0,182,0,6,5,145,1,-1,0,12,1
2482,34,3,1,0,296,0,7,7,147,4,-1,0,1,0
2483,46,1,1,0,1034,0,8,8,109,2,-1,0,12,0
2484,33,1,2,0,-195,0,20,9,9,1,-1,0,8,0
2485,46,1,1,0,519,0,25,8,217,6,-1,0,8,1
2486,39,1,1,0,147,0,6,5,151,2,-1,0,11,1
2487,52,1,1,0,1781,0,19,5,144,2,-1,0,11,1
2488,33,2,1,1,-305,1,9,5,109,1,-1,0,11,0
2489,35,3,3,0,7546,0,28,12,137,1,122,3,11,1
2490,28,3,3,0,442,0,19,6,474,3,95,3,9,0
2491,33,1,1,0,4789,1,11,5,220,1,339,4,12,1
2492,30,3,1,0,1924,0,6,2,170,1,-1,0,5,0
2493,41,1,2,0,951,0,20,4,23,4,-1,0,8,1
2494,48,1,1,0,116,0,20,4,70,4,-1,0,12,1
2495,49,1,1,0,579,0,28,5,396,1,-1,0,8,1
2496,48,3,3,0,2330,0,4,6,15,1,-1,0,8,1
2497,58,1,1,0,-27,1,31,7,77,13,-1,0,8,0
2498,49,1,3,0,1430,0,18,11,231,2,-1,0,4,0
2499,40,1,2,0,98,0,2,6,193,5,-1,0,8,1
2500,52,2,3,0,50,0,12,6,84,3,-1,0,4,1
2501,24,1,1,0,299,0,6,5,209,1,321,1,1,1
2502,34,1,1,0,-136,1,12,8,131,2,-1,0,11,1
2503,34,3,3,0,632,0,22,8,215,10,-1,0,11,0
2504,45,2,2,0,0,0,21,7,211,2,-1,0,8,1
2505,47,1,2,0,556,0,4,2,147,2,264,4,8,1
2506,28,3,1,0,330,0,2,2,197,1,-1,0,7,0
2507,52,1,3,0,1339,0,22,8,343,5,-1,0,4,1
2508,22,3,2,0,3472,0,20,10,332,1,183,3,7,0
2509,59,1,2,0,2358,0,17,4,30,1,-1,0,4,1
2510,36,3,1,0,0,0,20,4,637,1,-1,0,1,0
2511,42,1,1,0,3620,0,27,5,22,16,-1,0,12,1
2512,26,3,1,0,1275,0,20,6,18,9,-1,0,11,1
2513,31,3,1,0,40,0,7,8,123,2,-1,0,11,0
2514,38,1,3,0,46,0,29,8,70,4,-1,0,4,0
2515,35,1,1,1,0,1,4,7,105,3,-1,0,1,0
2516,47,2,1,0,2914,0,18,8,405,13,-1,0,11,1
2517,32,3,3,0,4665,0,21,5,860,2,-1,0,11,1
2518,31,3,1,0,1588,0,3,6,14,1,-1,0,1,1
2519,53,1,2,0,4143,0,15,7,200,3,-1,0,8,0
2520,29,1,3,0,1,0,18,7,167,3,-1,0,9,0
2521,35,2,2,0,1792,0,31,7,630,6,-1,0,8,1
2522,42,1,2,0,14752,0,19,5,107,2,-1,0,5,0
2523,31,1,3,0,1750,0,14,5,90,3,-1,0,4,1
2524,66,1,2,0,747,0,28,1,203,3,93,1,10,0
2525,38,3,1,0,13156,0,17,4,291,4,331,1,8,1
2526,38,1,1,0,868,0,20,11,452,2,-1,0,6,0
2527,57,1,1,0,3927,0,13,10,61,1,-1,0,1,0
2528,46,3,3,0,2154,0,21,7,87,4,-1,0,4,1
2529,34,1,3,0,35,0,15,10,76,1,69,2,1,1
2530,28,3,1,0,0,0,28,5,386,1,-1,0,8,1
2531,26,2,1,1,-3,0,13,5,181,5,-1,0,1,1
2532,36,1,1,0,470,0,31,7,101,4,-1,0,1,1
2533,51,1,3,0,1634,0,22,7,168,4,-1,0,3,1
2534,44,1,1,0,5597,0,20,6,27,3,-1,0,11,0
2535,35,3,1,0,414,0,20,4,11,5,319,2,12,1
2536,35,1,3,0,0,0,28,7,151,7,-1,0,1,1
2537,44,1,1,0,1071,0,11,5,143,3,357,1,8,1
2538,42,2,3,0,360,0,24,6,110,5,-1,0,9,1
2539,37,3,3,0,6101,0,4,5,60,5,87,1,11,0
2540,29,3,1,0,1448,0,10,3,217,1,184,7,1,0
2541,33,1,1,0,215,0,29,7,543,12,-1,0,9,1
2542,35,1,1,0,-339,0,8,5,389,2,-1,0,8,1
2543,58,1,1,0,425,1,17,11,100,1,-1,0,10,1
2544,34,3,1,0,3723,0,27,5,47,5,-1,0,8,1
2545,35,1,1,0,0,0,9,11,524,1,96,5,11,1
2546,34,3,1,0,5039,0,20,11,205,6,-1,0,11,0
2547,49,1,2,0,1672,0,17,7,128,3,-1,0,10,0
2548,37,3,1,0,3665,0,12,8,664,3,-1,0,11,0
2549,32,1,2,0,66,0,19,11,244,1,-1,0,8,0
2550,44,1,2,0,887,0,12,5,165,2,363,1,8,1
2551,33,1,1,0,4902,0,20,11,110,1,-1,0,1,1
2552,32,1,1,0,4,0,4,2,145,2,260,4,11,0
2553,26,1,1,0,2469,0,16,7,136,8,-1,0,1,0
2554,30,1,3,0,0,0,9,7,127,1,-1,0,4,1
2555,29,3,3,0,991,0,5,2,563,1,-1,0,3,0
2556,57,1,1,0,808,0,14,7,417,3,-1,0,1,0
2557,33,3,2,0,599,0,21,5,29,1,-1,0,8,1
2558,51,1,1,0,1490,0,18,7,227,2,-1,0,11,1
2559,48,2,1,1,20,0,27,8,145,3,-1,0,11,0
2560,42,1,1,0,3052,0,27,5,32,1,-1,0,8,1
2561,59,1,2,0,235,0,13,8,119,2,-1,0,5,0
2562,48,1,3,0,7289,0,2,2,316,3,-1,0,4,1
2563,60,1,1,0,89,0,30,4,156,2,-1,0,10,0
2564,29,3,1,0,404,0,30,1,413,3,-1,0,6,0
2565,59,1,2,0,1427,0,18,6,140,2,-1,0,10,0
2566,33,1,1,0,467,0,21,5,494,2,-1,0,8,1
2567,57,1,2,1,195,1,30,7,185,4,-1,0,8,0
2568,31,3,3,0,38,0,20,11,185,2,-1,0,6,0
2569,47,3,3,0,153,0,18,11,192,2,-1,0,4,1
2570,45,1,3,0,1929,0,29,5,44,15,-1,0,4,1
2571,35,2,1,0,39,0,31,7,149,2,-1,0,5,0
2572,54,1,2,0,541,0,3,2,237,3,-1,0,3,1
2573,44,1,1,0,16178,0,21,11,297,1,-1,0,8,1
2574,42,1,3,0,753,0,17,6,31,1,-1,0,9,0
2575,36,1,3,0,1327,0,29,10,174,2,-1,0,11,0
2576,53,1,2,0,306,0,28,7,388,3,181,1,8,0
2577,40,2,1,0,1927,0,15,5,62,1,-1,0,12,1
2578,35,3,2,0,1147,1,7,5,29,1,-1,0,8,1
2579,44,1,1,0,5181,1,31,7,18,7,-1,0,1,1
2580,31,3,3,0,454,0,4,2,73,3,-1,0,11,0
2581,62,1,1,0,565,0,4,9,123,3,-1,0,5,0
2582,31,1,3,0,1384,0,30,1,203,2,2,3,4,1
2583,43,1,1,0,297,0,14,10,119,3,-1,0,11,1
2584,30,3,1,0,127,0,18,5,16,6,368,1,1,1
2585,26,1,2,0,0,0,21,5,425,1,-1,0,8,1
2586,48,1,3,0,1167,1,1,6,264,1,-1,0,4,1
2587,37,1,1,0,658,0,23,7,175,1,-1,0,12,1
2588,64,1,1,0,1574,0,29,7,301,3,-1,0,10,0
2589,59,1,1,0,259,0,15,6,415,1,89,1,11,0
2590,29,3,1,0,113,0,12,2,328,2,183,4,11,0
2591,45,2,1,0,59,0,24,7,873,8,-1,0,1,1
2592,32,1,3,0,0,0,5,5,138,1,-1,0,1,1
2593,40,1,1,0,1836,0,12,5,750,2,-1,0,12,1
2594,38,1,1,0,648,0,3,6,179,1,-1,0,8,1
2595,35,2,3,0,473,1,5,8,37,2,-1,0,4,0
2596,42,1,3,0,520,0,4,11,158,1,-1,0,4,0
2597,28,3,1,0,459,0,16,3,83,13,-1,0,7,0
2598,38,1,1,0,4196,0,12,5,193,2,-1,0,1,1
2599,43,1,2,0,-98,1,12,5,112,2,330,3,8,1
2600,31,3,3,0,424,0,21,8,93,2,-1,0,11,0
2601,51,1,1,0,423,1,16,10,95,1,-1,0,1,1
2602,45,2,1,0,976,0,17,4,183,1,338,2,11,1
2603,32,1,1,0,132,1,19,5,343,2,-1,0,12,1
2604,30,1,1,0,673,0,20,5,610,2,-1,0,8,1
2605,50,1,1,0,887,0,16,6,287,1,-1,0,8,0
2606,53,1,3,0,451,0,2,2,125,1,249,2,9,1
2607,50,1,1,0,26394,0,25,8,206,4,-1,0,12,0
2608,27,3,3,0,703,0,5,6,590,3,-1,0,4,1
2609,31,1,1,0,79,1,23,7,235,11,-1,0,8,1
2610,35,3,3,0,0,0,29,8,669,6,-1,0,4,0
2611,39,3,1,0,122,0,2,6,158,1,-1,0,11,1
2612,31,3,1,0,36,0,27,8,105,2,-1,0,4,0
2613,32,1,1,0,923,0,17,4,819,4,-1,0,1,1
2614,52,1,1,0,693,0,12,6,271,1,-1,0,1,0
2615,48,1,1,0,99,0,28,5,344,1,-1,0,4,1
2616,36,1,1,0,146,1,15,5,284,2,-1,0,11,1
2617,34,1,1,0,645,0,19,5,420,1,-1,0,1,1
2618,47,1,1,0,-938,0,28,5,176,2,-1,0,11,1
2619,47,1,1,0,0,0,26,6,174,8,-1,0,9,0
2620,39,3,1,0,7066,0,15,5,667,3,357,3,12,1
2621,39,1,2,0,20,0,7,5,109,1,-1,0,8,1
2622,34,1,3,0,899,0,19,11,377,3,7,4,1,1
2623,39,1,3,0,691,1,16,4,517,1,255,1,4,1
2624,58,1,2,0,0,0,31,7,5,25,-1,0,8,1
